시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
안산시,GS25 안산화랑점,2023-08-21,영업,,,,,편의점,"경기도 안산시 단원구 화랑로 398, 벨라지움오피스텔 102호 일부 (고잔동)",경기도 안산시 단원구 고잔동 527-1 벨라지움오피스텔 ,15352,37.3207563047,126.8320652181
안산시,지에스25(GS25) 원곡경남점,2023-08-31,영업,,,,,편의점,"경기도 안산시 단원구 원선1로 61, 상가2동 101호일부호 (원곡동, 경남아너스빌)",경기도 안산시 단원구 원곡동 938 경남아너스빌 경남아너스빌 상가2 101호 일부 ,15383,37.3281770188,126.8043226792
안산시,씨유(반월산업단지점),20101126,영업,,,,,편의점,"경기도 안산시 단원구 산단로 78 (원시동, 광림전건(주) 101호일부)",경기도 안산시 단원구 원시동 782-13 광림전건(주) 101호일부 ,15434,37.3021530663,126.7874566018
안산시,씨유 안산현대점,2023-07-05,영업,,,,,편의점,"경기도 안산시 상록구 안산천동로1길 29, 이화 1층일부(씨유 안산현대점) (월피동)",경기도 안산시 상록구 월피동 448 이화 1층일부(씨유 안산현대점) ,15284,37.3303149633,126.8506054636
안산시,씨유대부보물점,2023-01-26,영업,,,,,편의점,"경기도 안산시 단원구 대부황금로 90, 1층 101호 (선감동)",경기도 안산시 단원구 선감동 683-93 ,15652,37.1998238458,126.6451663939
안산시,씨유본오주공점,2016-06-24,영업,,,,,편의점,"경기도 안산시 상록구 선진로 106, 본오1차아파트 본오프라자 상가1층 110호, 111호 일부 (사동)","경기도 안산시 상록구 사동 1506 본오1차아파트 본오프라자 상가1층 110호, 111호 일부 ",,,
안산시,GS25월피한양,2013-09-05,영업,,,,,편의점,"경기도 안산시 상록구 안산천동로1길 7, 한양아파트 상가2동 104호 일부 (월피동)",경기도 안산시 상록구 월피동 447 한양아파트 상가2동 104호 일부 ,15285,37.3313870677,126.8472324234
안산시,세븐일레븐 안산푸르지오3차점,2023-09-08,영업,,,,,편의점,"경기도 안산시 단원구 광덕동로 110, 안산고잔3차푸르지오 상가동 108호일부 (고잔동)",경기도 안산시 단원구 고잔동 728 안산고잔3차푸르지오 상가동 ,15463,37.3139756296,126.8332537523
안산시,씨유 안산펭귄점,20190805,영업,,,,,편의점,"경기도 안산시 단원구 광덕4로 144, 트윈타운 A동 113호 (고잔동)",경기도 안산시 단원구 고잔동 703-2 트윈타운 ,15461,37.3147864287,126.8283938409
안산시,이마트24 R안산로또포레점,20211207,영업,,,,,편의점,"경기도 안산시 단원구 원선1로 15, e편한세상초지역센트럴포레 상가3동 101,102호 (원곡동)","경기도 안산시 단원구 원곡동 845-1 e편한세상초지역센트럴포레 101,102호 상가3동 ",15389,37.3250245124,126.8016541557
안산시,오징어파는언니안산점,20170824,영업,,,,,편의점,"경기도 안산시 상록구 안산천동로 230 (월피동, 1층일부)",경기도 안산시 상록구 월피동 455-15 1층일부 ,15282,37.3340989695,126.8486425795
안산시,CU안산상록수점,20181203,영업,,,,,편의점,"경기도 안산시 상록구 본오공원1길 1, 1층일부 (본오동)",경기도 안산시 상록구 본오동 812 1층일부 ,15536,37.2977845313,126.8673132039
안산시,CU안산장수점,20181109,영업,,,,,편의점,"경기도 안산시 상록구 각골로7길 16, 1층일부 (본오동)",경기도 안산시 상록구 본오동 1140-5 1층일부 ,15534,37.3004830676,126.8747376113
안산시,지에스(GS)25상록지성점,20181002,영업,,,,,편의점,"경기도 안산시 상록구 충장로 270-1, 가산빌딩 1층 GS25편의점내호 (이동)",경기도 안산시 상록구 이동 579 가산빌딩 1층 GS25편의점내 ,15513,37.3055625059,126.8587623950
안산시,미니스톱안산송호점,20160426,영업,,,,,편의점,"경기도 안산시 상록구 송호1길 53 (이동, 1층일부)",경기도 안산시 상록구 이동 639 ,15487,37.3140495978,126.8465133978
안산시,지에스25일동빌라점,20170203,영업,,,,,편의점,"경기도 안산시 상록구 호동로 43, 1층 (일동)",경기도 안산시 상록구 일동 541-13 1층 ,15320,37.3172838344,126.8627257409
안산시,이마트24 MTV행운,20220308,영업,,,,,편의점,"경기도 안산시 단원구 엠티브이1로 54, 케이에스프라자 1층 102,103호 (성곡동)",경기도 안산시 단원구 성곡동 848-2 케이에스프라자 ,15657,37.2980666747,126.7619393151
안산시,지에스25 고잔마이빌점,20200924,영업,,,,,편의점,"경기도 안산시 단원구 고잔로 23-12, 대우마이빌 116,117호 (고잔동)","경기도 안산시 단원구 고잔동 523-6 대우마이빌 116,117호 ",15353,37.3204973684,126.8293136477
안산시,세븐일레븐안산본오제일점,20190729,영업,,,,,편의점,"경기도 안산시 상록구 본이로 25, 1층일부 (본오동)",경기도 안산시 상록구 본오동 820-14 1층일부 ,15542,37.2951188625,126.8694566493
안산시,지에스25 상록하이츠점,20190618,영업,,,,,편의점,"경기도 안산시 상록구 정재로 46, 1층 일부 (부곡동)",경기도 안산시 상록구 부곡동 543-5 1층 일부 ,15307,37.3317715804,126.8665654776
안산시,GS25 상록수역점,20210215,영업,,,,,편의점,"경기도 안산시 상록구 석삼말로 13, 1층 일부 (일동)",경기도 안산시 상록구 일동 667-7 1층 일부 ,15517,37.3035671029,126.8665087466
안산시,세븐일레븐안산원곡공원로점,20220118,영업,,,,,편의점,"경기도 안산시 단원구 원곡공원로 14, 1층일부(101호) (원곡동)",경기도 안산시 단원구 원곡동 741-2 ,15376,37.3333365123,126.7927724053
안산시,지에스(GS)25안산본이로점,20161123,영업,,,,,편의점,"경기도 안산시 상록구 본이로1길 3 (본오동, 1층편의점내)",경기도 안산시 상록구 본오동 790-10 1층편의점내 ,15543,37.2952273137,126.8712045418
안산시,씨유안산체육센터점,2023-03-02,영업,,,,,편의점,"경기도 안산시 상록구 성호로 38, 1층 일부 (일동)",경기도 안산시 상록구 일동 119-3 1층 일부 ,15326,37.3096848938,126.8677100243
안산시,지에스(GS)25 반월행복점,20210524,영업,,,,,편의점,"경기도 안산시 상록구 반월새싹길 59-15, 1층 일부 (건건동)",경기도 안산시 상록구 건건동 536-57 1층 일부 ,15521,37.3110195310,126.9043071754
안산시,세븐일레븐(안산상록수3호점),20080611,영업,,,,,편의점,"경기도 안산시 상록구 안산대학로 105, 금산빌딩1층 105호,106일부호 (일동)","경기도 안산시 상록구 일동 632-15 금산빌딩1층 105호,106일부호 ",15326,37.3097471039,126.8692329425
안산시,세븐일레븐(안산수암점),20031209,영업,,,,,편의점,"경기도 안산시 상록구 장하로 330, 1층 (장상동)",경기도 안산시 상록구 장상동 539-2 1층 ,15204,37.3617325501,126.8748960417
안산시,지에스25 건건E편한점,20200319,영업,,,,,편의점,"경기도 안산시 상록구 건건7길 16, 1층 일부호 (건건동)",경기도 안산시 상록구 건건동 592-1 1층 일부 ,15521,37.3089349878,126.9056326392
안산시,지에스25 안산학현초교점,20210119,영업,,,,,편의점,"경기도 안산시 상록구 이동공원로 29, 1층 일부 (이동)",경기도 안산시 상록구 이동 710 1층 일부 ,15489,37.3102452840,126.8480584897
안산시,씨유 안산이동점,20160707,영업,,,,,편의점,"경기도 안산시 상록구 이동로 18, 1층 (이동, 1층 일부)",경기도 안산시 상록구 이동 588-5 1층 일부 ,15512,37.3074203049,126.8589384529
안산시,미니스톱(안산감골공원점),20150512,영업,,,,,편의점,"경기도 안산시 상록구 감골공원길 31, 1층 (사동)",경기도 안산시 상록구 사동 1317-9 1층 ,15591,37.2942820961,126.8530364308
안산시,세븐일레븐 안산데코점,2014-11-26,영업,,,,,편의점,"경기도 안산시 상록구 광덕1로 355, 129호 (이동)",경기도 안산시 상록구 이동 714-3 129호,15494,37.3072854120,126.8490883536
안산시,씨유 상록은하수공원점,20210913,영업,,,,,편의점,"경기도 안산시 상록구 석호공원로 95, 1층 일부 (사동)",경기도 안산시 상록구 사동 1201-6 1층 일부 ,15581,37.3028318609,126.8522410390
안산시,세븐일레븐안산이호초교점,20190816,영업,,,,,편의점,"경기도 안산시 상록구 세류로3길 29, 1층 일부 (본오동)",경기도 안산시 상록구 본오동 955 1층 일부 ,15572,37.2865479989,126.8612928491
안산시,지에스25상록반월공원점,20191115,영업,,,,,편의점,"경기도 안산시 상록구 이호로 148 (본오동, 청룡빌라)",경기도 안산시 상록구 본오동 724 청룡빌라 1층일부 ,15569,37.2898791065,126.8706398377
안산시,지에스(GS)25상록본오로점,20170714,영업,,,,,편의점,"경기도 안산시 상록구 본오로 42 (본오동, 1층 일부)",경기도 안산시 상록구 본오동 720-7 1층 일부 ,15568,37.2886579303,126.8664532601
안산시,지에스25안산천남점,20171218,영업,,,,,편의점,"경기도 안산시 상록구 조구나리1길 1, 1층 일부 (이동)",경기도 안산시 상록구 이동 629-4 1층 일부 ,15486,37.3126777222,126.8429365927
안산시,세븐일레븐안산사이버점,20220524,영업,,,,,편의점,"경기도 안산시 상록구 성포로 30, 사이버스튜디오107호일부 (성포동)",경기도 안산시 상록구 성포동 583-4 사이버스튜디오107호일부 ,15296,37.3232523845,126.8448309981
안산시,세븐일레븐(안산사동3호점),20080611,영업,,,,,편의점,"경기도 안산시 상록구 선진4길 31, 1층 (사동)",경기도 안산시 상록구 사동 1471-16 ,15632,37.2802630845,126.8509342245
안산시,씨유안산감자골점,20081126,영업,,,,,편의점,"경기도 안산시 상록구 항가울로 35, 1층 (사동)",경기도 안산시 상록구 사동 1385-11 ,15626,37.2851273869,126.8470794543
안산시,세븐일레븐 안산본이로중앙점,20201019,영업,,,,,편의점,"경기도 안산시 상록구 본이로1길 12, 1층 일부 (본오동)",경기도 안산시 상록구 본오동 795 1층 일부 ,15543,37.2959772266,126.8715367800
안산시,지에스25 안산MTV점,20170323,영업,,,,,편의점,"경기도 안산시 단원구 엠티브이5로 21 (성곡동, 1층일부)",경기도 안산시 단원구 성곡동 0 1층일부 ,15657,37.2972204867,126.7621168253
안산시,세븐일레븐 안산선삼로점,20230105,영업,,,,,편의점,"경기도 안산시 단원구 선삼로 36, 1층 일부 (선부동)",경기도 안산시 단원구 선부동 1119-11 ,15213,37.3452154772,126.8140103987
안산시,이마트24 안산정재로점,2023-05-24,영업,,,,,편의점,"경기도 안산시 상록구 정재로1길 26, 이마트24 안산정재로점 1층일부 (부곡동)",경기도 안산시 상록구 부곡동 657-18 이마트24 안산정재로점 1층일부 ,15303,37.3353728612,126.8640969072
안산시,이마트24R 대부수암4호점,2021-01-21,영업,,,,,편의점,"경기도 안산시 단원구 대부황금로 733, 1층일부 (대부동동)",경기도 안산시 단원구 대부동동 99-9 ,15643,37.2384253642,126.6138739266
안산시,세븐일레븐 와동스타점,2016-04-26,영업,,,,,편의점,"경기도 안산시 단원구 와동로 42, 1층 일부(세븐일레븐 내) (와동)",경기도 안산시 단원구 와동 697 1층 일부(세븐일레븐 내) ,15265,37.3339804503,126.8290470420
안산시,세븐일레븐 안산본원초점,2023-10-24,영업,,,,,편의점,"경기도 안산시 상록구 충장로2길 16, 1층 일부 (본오동)",경기도 안산시 상록구 본오동 900 1층 일부 ,15553,37.2911286421,126.8599228578
안산시,GS25 안산석수로점,2023-06-15,영업,,,,,편의점,"경기도 안산시 단원구 석수로 41, 1층 일부 (선부동)",경기도 안산시 단원구 선부동 1065-7 ,15231,37.3402288553,126.8074741204
안산시,이마트24 안산늘푸른,20221123,영업,,,,,편의점,"경기도 안산시 단원구 신촌로 7, 1층 일부(101호 일부) (초지동)",경기도 안산시 단원구 초지동 713-5 ,15440,37.3139233680,126.8177594516
안산시,세븐일레븐 안산서해프라자점,20220801,영업,,,,,편의점,"경기도 안산시 단원구 원포공원1로 30, 서해프라자 1층 116호 (초지동)",경기도 안산시 단원구 초지동 745 서해프라자 ,15457,37.3011341461,126.8133164971
안산시,세븐일레븐 와동무지개점,2019-10-22,영업,,,,,편의점,"경기도 안산시 단원구 사세충열로 14, 1층 일부 (와동)",경기도 안산시 단원구 와동 703-6 1층 일부 ,15255,37.3355154589,126.8311104847
안산시,크리스마스데이카페,20171201,영업,,,,,편의점,"경기도 안산시 단원구 해안로31번길 20, 빅창반월 아파트형 공장1층 110호 일부 (성곡동)",경기도 안산시 단원구 성곡동 609-2 빅창반월 아파트형 공장 ,15608,37.3041791864,126.7621278231
안산시,지에스25 월피광장점,20200306,영업,,,,,편의점,"경기도 안산시 상록구 예술광장로 31, 파크프라자 제1동 107호 (월피동)",경기도 안산시 상록구 월피동 445-25 파크프라자 제1동 107호 ,15288,37.3286398666,126.8475948183
안산시,세븐일레븐 안산주공본점,20221121,영업,,,,,편의점,"경기도 안산시 단원구 와동공원로 14, 국제빌딩 101호 일부 (선부동)",경기도 안산시 단원구 선부동 1080-1 국제빌딩 ,15238,37.3359517405,126.8144220257
안산시,씨유 안산초지중앙점,2023-03-17,영업,,,,,편의점,"경기도 안산시 단원구 광덕1로 55, 21세기타워 119호 일부 (초지동)",경기도 안산시 단원구 초지동 729 21세기타워 119호 일부 ,15445,37.3088195105,126.8158420574
안산시,씨유상록안산천점,20220513,영업,,,,,편의점,"경기도 안산시 상록구 안산천동로 170, 101호 일부 (월피동)",경기도 안산시 상록구 월피동 446-1 101호 일부 ,15286,37.3303310521,126.8437197669
안산시,이마트24R안산빌리지점,20220622,영업,,,,,편의점,"경기도 안산시 상록구 고목로6길 9-1, 1층 일부 (본오동)",경기도 안산시 상록구 본오동 987-1 1층 일부 ,15575,37.2841670524,126.8610535115
안산시,세븐일레븐 안산상아2점,2010-12-28,영업,,,,,편의점,"경기도 안산시 단원구 고잔1길 63 (고잔동, 539-14  상아프라자 118호)",경기도 안산시 단원구 고잔동 539-14 상아프라자 118호 ,15361,37.3182972549,126.8404047569
안산시,GS25 와동타운편의점,2023-05-04,영업,,,,,편의점,"경기도 안산시 단원구 와동공원로4길 50, 1층 일부 (와동)",경기도 안산시 단원구 와동 756 공주정육점 ,15253,37.3408041242,126.8227659048
안산시,씨유 안산원선로점,2023-01-26,영업,,,,,편의점,"경기도 안산시 단원구 원선로 19, 102호 일부 (원곡동)",경기도 안산시 단원구 원곡동 820-8 ,15391,37.3269122362,126.7962188006
안산시,지에스25뉴안산행복점,2009-08-20,영업,,,,,편의점,"경기도 안산시 상록구 충장로 606, 1층 (월피동)",경기도 안산시 상록구 월피동 436 ,15279,37.3317575516,126.8523201127
안산시,세븐일레븐 안산쿠팡물류센터점,2023-01-31,영업,,,,,편의점,"경기도 안산시 단원구 시화호수로 835, 시화MTV물류센터 A동 1층 일부(1호) (성곡동)",경기도 안산시 단원구 성곡동 796 시화MTV물류센터 ,15657,37.2972377551,126.7576712347
안산시,세븐일레븐 안산시티점,2017-05-19,영업,,,,,편의점,"경기도 안산시 단원구 당곡로 33 (고잔동, 프라움시티 118호 일부)",경기도 안산시 단원구 고잔동 528-1 프라움시티 118호 일부 ,15352,37.3202486558,126.8331531939
안산시,세븐일레븐 상록우성점,2023-06-27,영업,,,,,편의점,"경기도 안산시 상록구 본오로 133, 우성아파트 상가동 129호, 130호 일부 (본오동)","경기도 안산시 상록구 본오동 872-20 우성아파트 상가동 129호, 130호 일부 ",15538,37.2972382934,126.8663023214
